user_id,movie_id,rating,unix_timestamp,user_emb_id,movie_emb_id
770,875,4,875971612,769,874
6,519,5,883601365,5,518
782,322,4,891498381,781,321
122,1168,4,879270902,121,1167
749,837,5,878848587,748,836
751,1011,4,889132599,750,1010
694,491,3,875731050,693,490
773,91,4,888539232,772,90
398,205,5,875660535,397,204
577,665,4,880475644,576,664
546,447,3,885141360,545,446
701,750,5,891446588,700,749
639,371,1,891240495,638,370
94,1058,4,891722609,93,1057
655,1211,4,887427681,654,1210
783,288,3,884326274,782,287
6,491,4,883602174,5,490
766,98,3,891309522,765,97
654,117,4,887864350,653,116
733,293,4,879535559,732,292
455,95,4,879111057,454,94
540,281,3,882157011,539,280
406,499,5,884630973,405,498
454,659,2,888267028,453,658
314,546,4,877886788,313,545
393,544,3,887745135,392,543
659,313,5,891331825,658,312
551,198,5,892778035,550,197
450,292,5,882215922,449,291
524,211,5,884635136,523,210
455,307,4,892230486,454,306
391,22,4,877398951,390,21
773,639,4,888538931,772,638
680,169,5,876816162,679,168
145,135,5,885557731,144,134
268,627,3,875310603,267,626
92,58,4,875653836,91,57
297,27,1,875239535,296,26
660,890,1,891198996,659,889
537,1267,3,886032123,536,1266
92,282,4,876769303,91,281
749,159,4,878849956,748,158
378,468,5,880055396,377,467
286,1119,3,877534054,285,1118
90,1196,4,891383599,89,1195
655,202,2,887651114,654,201
593,173,5,877728878,592,172
508,96,2,883768886,507,95
314,15,5,877886483,313,14
748,8,4,879455126,747,7
420,513,5,891356864,419,512
474,179,5,887924424,473,178
705,2,3,883428058,704,1
682,465,3,888523054,681,464
648,502,5,884881679,647,501
741,31,3,891455516,740,30
145,1009,2,875270764,144,1008
777,357,5,875980235,776,356
332,118,5,887938330,331,117
648,49,2,884881679,647,48
580,455,4,884125492,579,454
495,433,4,888634315,494,432
603,62,2,891955972,602,61
708,873,5,892718965,707,872
500,8,4,883874621,499,7
493,201,5,884131089,492,200
5,386,2,875636230,4,385
682,1048,3,888521564,681,1047
600,177,5,888451583,599,176
768,278,2,883835210,767,277
661,498,5,876017801,660,497
755,875,1,882570023,754,874
409,504,2,881106682,408,503
313,385,4,891015296,312,384
574,333,3,891279285,573,332
783,334,3,884326461,782,333
198,4,3,884209536,197,3
476,738,3,883364812,475,737
385,654,5,879442085,384,653
146,245,5,891458080,145,244
690,226,3,881179969,689,225
785,195,4,879438984,784,194
474,436,3,887926873,473,435
484,275,3,891195973,483,274
610,735,3,888703360,609,734
548,581,4,891044596,547,580
561,198,3,885808986,560,197
645,70,4,892055325,644,69
665,866,3,884290676,664,865
256,1042,5,882164927,255,1041
621,24,4,880737433,620,23
715,627,3,875964614,714,626
541,168,4,883865555,540,167
694,1203,4,875729489,693,1202
363,1014,1,891499760,362,1013
454,293,4,881959238,453,292
467,919,2,879532535,466,918
541,259,1,884046888,540,258
484,24,1,881449826,483,23
535,628,4,879618246,534,627
523,663,5,883701962,522,662
151,473,4,879524974,150,472
697,222,4,882622016,696,221
504,392,5,887908645,503,391
642,125,4,885603586,641,124
653,492,4,880149999,652,491
442,11,4,883390284,441,10
655,518,2,888813186,654,517
345,204,4,884991925,344,203
90,676,2,891384066,89,675
622,214,4,882670228,621,213
658,429,4,875147800,657,428
757,50,4,888444056,756,49
625,250,4,891273750,624,249
716,414,4,879797152,715,413
422,475,4,875129881,421,474
472,173,5,875982641,471,172
234,11,2,892079140,233,10
551,150,3,892782807,550,149
74,302,4,888333219,73,301
535,558,5,879618385,534,557
305,408,5,886323189,304,407
53,151,4,879443011,52,150
655,684,3,887473965,654,683
634,985,4,877017790,633,984
543,550,2,877547005,542,549
343,9,5,876402738,342,8
724,346,1,883757703,723,345
727,203,5,883710236,726,202
502,259,3,883702448,501,258
265,111,2,875320371,264,110
305,1074,2,886324330,304,1073
537,724,3,886031886,536,723
328,433,2,885047670,327,432
751,736,5,889134533,750,735
778,7,4,890725886,777,6
399,697,2,882345454,398,696
542,789,3,886532909,541,788
642,731,5,885605909,641,730
747,500,4,888640222,746,499
703,147,3,875243049,702,146
707,778,3,886287160,706,777
782,938,3,891498030,781,937
661,69,4,876013492,660,68
747,1660,2,888640731,746,1659
109,317,2,880573085,108,316
374,68,1,880396622,373,67
663,96,5,889493628,662,95
751,480,4,889133129,750,479
630,620,4,885667661,629,619
601,107,4,876347113,600,106
654,81,2,887864831,653,80
116,272,3,886309505,115,271
514,294,3,885180929,513,293
184,428,4,889909551,183,427
714,237,3,892776261,713,236
776,234,5,892920290,775,233
749,145,4,878849433,748,144
372,436,5,876869445,371,435
217,96,4,889069741,216,95
616,347,4,891224677,615,346
347,686,5,881654101,346,685
133,316,4,890588928,132,315
152,739,5,882475924,151,738
653,480,4,880150239,652,479
650,523,3,891382066,649,522
467,475,4,879532460,466,474
715,92,3,875963899,714,91
711,65,4,879992968,710,64
440,310,3,891546631,439,309
313,519,5,891013436,312,518
621,825,3,880738142,620,824
653,523,4,878854284,652,522
316,286,5,880853038,315,285
417,1288,1,879646741,416,1287
81,288,3,876533229,80,287
592,122,4,882608960,591,121
671,54,3,884035173,670,53
384,327,4,891273761,383,326
789,127,5,880332039,788,126
650,172,4,891369442,649,171
264,789,4,886122644,263,788
660,243,2,891197757,659,242
763,286,4,878914901,762,285
128,161,5,879968896,127,160
770,508,5,875972322,769,507
637,1051,2,882905388,636,1050
291,820,4,875087125,290,819
94,32,5,891721851,93,31
328,744,4,885046878,327,743
731,507,3,886184771,730,506
407,214,4,875042466,406,213
67,412,1,875379540,66,411
609,890,1,886895914,608,889
508,191,5,883767383,507,190
751,419,4,889134533,750,418
600,449,4,888452564,599,448
69,1016,3,882072956,68,1015
244,109,4,880604798,243,108
703,257,5,875242990,702,256
711,404,3,879993579,710,403
17,7,4,885272487,16,6
279,728,4,875314287,278,727
303,241,4,879483301,302,240
498,554,3,881962385,497,553
749,550,4,878850212,748,549
642,722,3,885606113,641,721
417,574,2,879649428,416,573
428,1024,4,885943651,427,1023
646,315,4,888528483,645,314
305,89,3,886322719,304,88
398,510,4,875658715,397,509
788,480,3,880868473,787,479
553,100,5,879948869,552,99
727,801,2,883713194,726,800
707,694,4,886286246,706,693
399,291,3,882510126,398,290
561,550,1,885810117,560,549
379,414,5,880740415,378,413
659,448,4,891385438,658,447
668,210,5,881605849,667,209
95,692,4,879198482,94,691
152,423,5,882899511,151,422
752,313,3,891207791,751,312
21,800,1,874951727,20,799
429,480,4,882386071,428,479
18,737,3,880132055,17,736
270,815,4,876954522,269,814
400,690,3,885676365,399,689
299,7,3,877877847,298,6
760,723,2,875669011,759,722
630,118,4,885666875,629,117
397,853,4,885350045,396,852
378,135,2,880046362,377,134
655,800,2,887430197,654,799
634,840,2,875729794,633,839
222,585,3,881060062,221,584
116,50,3,876452443,115,49
454,55,2,888267617,453,54
749,105,1,878849508,748,104
234,1330,3,892078343,233,1329
592,1017,4,882608279,591,1016
3,319,2,889237026,2,318
595,9,4,886922069,594,8
25,183,4,885852008,24,182
720,315,4,891262608,719,314
445,752,1,891199167,444,751
488,493,3,891294297,487,492
774,527,1,888556698,773,526
622,294,3,882589830,621,293
87,472,4,879875996,86,471
254,126,3,887347350,253,125
23,526,3,874787116,22,525
574,347,3,891278860,573,346
711,1117,4,883589726,710,1116
165,318,5,879525961,164,317
660,195,4,891406212,659,194
608,319,4,880402983,607,318
548,642,4,891044538,547,641
648,816,1,884883724,647,815
62,81,4,879375323,61,80
567,479,5,882425997,566,478
201,685,3,884112352,200,684
13,50,5,882140001,12,49
684,401,3,878762302,683,400
451,329,4,879012721,450,328
258,286,5,885700778,257,285
794,242,5,891034156,793,241
758,192,4,882053053,757,191
420,14,5,891356927,419,13
561,380,2,885809524,560,379
280,226,3,891701998,279,225
433,323,1,880585530,432,322
181,875,3,878961623,180,874
416,592,3,892441347,415,591
750,294,4,879445961,749,293
528,77,3,886101428,527,76
648,66,5,882213535,647,65
363,38,3,891498407,362,37
629,22,5,880116818,628,21
22,688,1,878886307,21,687
149,268,4,883512715,148,267
437,692,4,880143115,436,691
507,269,2,889964121,506,268
442,234,4,883389983,441,233
733,1173,2,879535814,732,1172
241,300,4,887249685,240,299
505,307,4,889332705,504,306
593,50,4,875660009,592,49
784,307,4,891387623,783,306
504,291,4,887832043,503,290
450,422,3,882467991,449,421
574,332,3,891279410,573,331
695,260,4,888806150,694,259
276,225,3,874786854,275,224
58,1063,1,884304728,57,1062
664,286,4,876523092,663,285
497,603,3,879361802,496,602
543,118,3,874862036,542,117
776,485,2,891628656,775,484
635,255,4,878879213,634,254
448,345,5,891887440,447,344
774,89,2,888557198,773,88
297,111,3,874955085,296,110
69,302,4,882027109,68,301
439,301,3,882892424,438,300
711,215,3,879994555,710,214
749,238,3,878847863,748,237
721,393,5,877138200,720,392
43,121,4,883955907,42,120
663,762,4,889492473,662,761
279,1480,3,875314370,278,1479
407,1090,2,876348799,406,1089
329,651,4,891656639,328,650
592,657,4,882956011,591,656
303,1509,1,879544435,302,1508
627,797,4,879531504,626,796
593,357,5,875661486,592,356
664,504,4,876526518,663,503
530,487,4,883784557,529,486
109,367,3,880578121,108,366
474,1134,3,887915306,473,1133
758,95,3,881977057,757,94
747,496,5,888640136,746,495
693,419,2,875484501,692,418
393,472,3,887745199,392,471
22,712,4,878887186,21,711
389,731,3,880089152,388,730
498,693,3,881957625,497,692
497,849,2,879310913,496,848
727,312,3,883708435,726,311
664,427,4,876524053,663,426
71,744,4,877319294,70,743
145,394,1,888398833,144,393
758,197,3,881975687,757,196
711,744,4,876185896,710,743
499,520,3,885599572,498,519
537,99,2,886031375,536,98
402,204,5,876267206,401,203
559,194,3,891035781,558,193
90,1039,5,891383599,89,1038
666,662,3,880568094,665,661
463,1067,2,877385531,462,1066
749,86,4,878848369,748,85
607,511,5,883879556,606,510
707,1007,4,880060180,706,1006
669,324,3,891517159,668,323
695,1024,5,888805913,694,1023
342,844,3,874984789,341,843
542,1061,2,886533275,541,1060
650,216,4,891381546,649,215
174,386,1,886515130,173,385
145,731,3,875272833,144,730
474,475,4,887915479,473,474
497,423,3,879363586,496,422
68,763,1,876973917,67,762
767,207,5,891462759,766,206
698,194,4,886366454,697,193
627,562,2,879531504,626,561
323,294,3,878738827,322,293
601,427,4,876348736,600,426
652,395,3,882567383,651,394
499,484,4,885599013,498,483
611,269,4,891636072,610,268
567,1451,3,882426952,566,1450
738,405,2,875349968,737,404
420,86,5,891357021,419,85
49,320,5,888067334,48,319
136,15,4,882693723,135,14
13,406,1,882397011,12,405
720,1062,5,891262812,719,1061
533,230,4,879191563,532,229
401,127,1,891032170,400,126
613,509,4,891227236,612,508
565,83,5,891037628,564,82
768,340,2,879523820,767,339
697,268,5,882621548,696,267
456,1059,4,881372052,455,1058
239,42,5,889180578,238,41
488,164,3,891293911,487,163
521,96,4,884477853,520,95
395,252,3,883765897,394,251
445,591,2,891200020,444,590
748,174,5,879454405,747,173
570,305,5,881262256,569,304
442,746,3,883388354,441,745
758,81,5,881975815,757,80
463,93,4,877385457,462,92
629,199,5,880117772,628,198
676,300,4,892685403,675,299
551,708,1,892783830,550,707
503,732,3,880383467,502,731
239,482,3,889180978,238,481
166,313,5,886397478,165,312
372,875,4,876869183,371,874
13,473,4,882398724,12,472
536,566,5,882360264,535,565
500,202,4,883874239,499,201
253,1,5,891628467,252,0
405,64,5,885544739,404,63
624,270,3,891961120,623,269
453,181,5,877552612,452,180
794,887,4,891034284,793,886
437,82,3,880140192,436,81
159,829,4,880557741,158,828
452,135,3,875560790,451,134
280,471,3,891700553,279,470
95,1047,3,879193881,94,1046
413,258,4,879968794,412,257
620,928,5,889987825,619,927
729,333,4,893286638,728,332
297,90,4,875239942,296,89
655,417,2,888771346,654,416
380,582,4,885478583,379,581
690,716,1,881179469,689,715
551,204,4,892777673,550,203
711,1118,4,879994633,710,1117
758,427,4,881974742,757,426
56,22,5,892676376,55,21
532,77,5,892519935,531,76
532,676,5,892521554,531,675
62,71,4,879374661,61,70
305,528,4,886323378,304,527
608,333,4,880402983,607,332
569,19,5,879794127,568,18
747,316,4,888638552,746,315
439,100,3,882892705,438,99
538,181,3,877107700,537,180
780,662,5,891363756,779,661
456,864,4,881371660,455,863
147,301,5,885594204,146,300
13,348,2,886952246,12,347
379,163,4,880740495,378,162
756,642,2,874829924,755,641
738,357,4,875353869,737,356
758,155,1,882054226,757,154
501,591,4,883348138,500,590
157,118,2,886890439,156,117
682,252,3,888518773,681,251
648,550,4,884882802,647,549
676,257,5,892686220,675,256
676,288,1,892685437,675,287
542,427,5,886532294,541,426
615,237,4,879448843,614,236
588,566,2,890023557,587,565
181,1047,2,878962866,180,1046
630,100,3,885666592,629,99
697,1,5,882622481,696,0
724,245,2,883757874,723,244
514,64,4,875462645,513,63
343,159,2,876405893,342,158
721,655,2,877140490,720,654
344,562,2,886381985,343,561
649,291,5,891440330,648,290
697,818,4,882622228,696,817
459,568,3,879564941,458,567
514,425,5,875318291,513,424
246,809,2,884923767,245,808
327,186,2,887744064,326,185
606,195,5,880926162,605,194
578,355,1,888957758,577,354
437,842,4,880143451,436,841
521,732,3,884478135,520,731
787,899,3,888979074,786,898
764,143,5,876245331,763,142
444,245,4,891979402,443,244
451,305,3,879012647,450,304
6,317,3,883602174,5,316
778,1273,3,890726925,777,1272
354,737,4,891307206,353,736
472,82,5,892791017,471,81
735,744,3,876698714,734,743
541,755,5,883874716,540,754
461,242,3,885355735,460,241
207,204,3,875506737,206,203
704,131,5,891398726,703,130
345,274,3,884991267,344,273
781,483,5,879633942,780,482
737,12,4,884314922,736,11
225,606,5,879540649,224,605
654,54,3,887864941,653,53
524,1553,3,884635136,523,1552
533,297,4,893160944,532,296
653,819,3,880149751,652,818
234,1446,3,892335739,233,1445
758,172,4,881974880,757,171
660,22,4,891199262,659,21
533,134,4,879439379,532,133
534,15,4,877807873,533,14
548,1244,4,891043953,547,1243
542,418,4,886533562,541,417
456,506,4,881374332,455,505
655,190,3,887427338,654,189
94,42,4,885870577,93,41
731,95,3,886183978,730,94
666,13,4,880313542,665,12
445,181,2,891199945,444,180
195,234,5,875771441,194,233
771,28,5,880659392,770,27
711,716,5,879995215,710,715
687,340,4,884651894,686,339
450,869,4,882470064,449,868
786,471,4,882842311,785,470
741,70,4,891456573,740,69
85,231,2,882995615,84,230
457,9,5,882393485,456,8
458,23,4,886397931,457,22
707,211,3,886287051,706,210
541,1084,4,883864569,540,1083
774,294,1,888555792,773,293
591,357,5,891031228,590,356
699,933,3,878882226,698,932
788,754,4,880867477,787,753
472,1034,3,875979359,471,1033
538,234,3,877108077,537,233
627,810,3,879531459,626,809
747,648,5,888734012,746,647
339,124,4,891032885,338,123
42,294,4,881105296,41,293
402,13,3,876266701,401,12
416,1020,5,893212483,415,1019
705,241,4,883428128,704,240
779,257,4,875993201,778,256
796,1074,1,893047691,795,1073
462,100,4,886365387,461,99
774,229,2,888557329,773,228
644,261,4,889076502,643,260
690,663,4,881177376,689,662
311,54,4,884366439,310,53
595,109,2,886921365,594,108
59,277,4,888203234,58,276
543,720,2,877546306,542,719
597,250,4,875340939,596,249
543,656,4,875665787,542,655
10,582,4,877892276,9,581
767,98,5,891462560,766,97
452,181,4,886151027,451,180
727,204,3,883710395,726,203
437,77,4,880143040,436,76
407,228,4,875046799,406,227
470,257,4,879178568,469,256
727,195,4,883710375,726,194
452,124,5,885816768,451,123
773,559,2,888540314,772,558
632,275,3,879457582,631,274
256,471,5,882150644,255,470
210,105,3,891036331,209,104
648,559,2,884883578,647,558
761,214,1,876190510,760,213
484,136,5,891194766,483,135
721,70,3,877145403,720,69
602,257,4,888638618,601,256
416,873,5,893213645,415,872
414,343,2,884999193,413,342
291,200,4,874867740,290,199
406,561,3,879792974,405,560
13,897,1,886952422,12,896
755,689,3,882570077,754,688
648,519,4,884628482,647,518
60,615,5,883326215,59,614
693,488,4,875484539,692,487
756,1119,4,874828349,755,1118
655,345,3,887473803,654,344
533,176,1,879191332,532,175
85,845,3,879828456,84,844
774,403,2,888556814,773,402
763,238,4,878915559,762,237
795,172,3,880570209,794,171
130,808,5,878537631,129,807
237,656,4,879376730,236,655
794,118,2,891035413,793,117
642,845,5,891318088,641,844
619,174,4,885953992,618,173
660,215,3,891199082,659,214
417,447,3,879649064,416,446
555,150,4,879963127,554,149
622,679,3,882671483,621,678
53,25,4,879442538,52,24
788,185,4,880868316,787,184
756,234,3,874829924,755,233
313,47,3,891015268,312,46
569,286,5,879792991,568,285
178,1197,4,882824055,177,1196
224,70,2,888103812,223,69
592,259,2,882607573,591,258
790,154,4,885156290,789,153
224,715,1,888104487,223,714
604,637,4,883668261,603,636
679,132,4,884487374,678,131
496,109,3,876064357,495,108
332,79,5,888098088,331,78
128,392,3,879967102,127,391
157,276,4,886889876,156,275
144,474,4,888105311,143,473
694,174,5,875727061,693,173
153,79,5,881371198,152,78
393,7,4,887744419,392,6
640,134,5,874777623,639,133
795,117,4,880558122,794,116
648,510,5,884796728,647,509
130,236,5,876251160,129,235
756,753,2,874832788,755,752
667,137,3,891035206,666,136
567,194,3,882425874,566,193
622,86,4,882670587,621,85
547,315,4,891282555,546,314
587,886,2,892871171,586,885
517,823,2,892659923,516,822
759,332,4,881476516,758,331
537,221,3,886029841,536,220
754,619,4,879451517,753,618
672,225,2,879789437,671,224
619,183,5,885953992,618,182
371,194,3,877486953,370,193
588,421,5,890023830,587,420
600,684,4,888451582,599,683
417,223,5,879646986,416,222
641,865,5,879370149,640,864
758,889,3,889038958,757,888
232,582,5,888549595,231,581
694,131,5,875727715,693,130
271,302,5,885844430,270,301
450,476,4,882469306,449,475
363,187,2,891494725,362,186
545,373,3,879899523,544,372
721,294,3,877137447,720,293
780,491,4,891363651,779,490
222,1045,3,881060412,221,1044
694,226,3,875729271,693,225
793,276,3,875103971,792,275
721,215,4,877141373,720,214
709,636,3,879848645,708,635
622,28,3,882592314,621,27
648,231,2,884882987,647,230
518,544,3,876823324,517,543
771,242,4,880659235,770,241
506,746,5,874875062,505,745
638,227,2,876695259,637,226
434,975,5,886724873,433,974
592,763,5,882608531,591,762
405,715,1,885546445,404,714
758,324,5,880672230,757,323
709,174,5,879848396,708,173
532,295,5,884594761,531,294
561,693,3,885808620,560,692
708,50,5,877325186,707,49
782,683,1,891498213,781,682
577,151,4,880470604,576,150
681,288,1,885409810,680,287
727,401,2,883713521,726,400
736,246,4,878708929,735,245
417,1539,2,879649539,416,1538
121,197,4,891388286,120,196
417,100,3,879646166,416,99
660,177,2,891200014,659,176
623,79,5,891035112,622,78
782,249,2,891499399,781,248
276,590,2,874977334,275,589
574,270,3,891279121,573,269
718,1165,3,883349598,717,1164
711,713,3,879991283,710,712
409,404,2,881109019,408,403
428,1313,4,892572362,427,1312
308,382,4,887739521,307,381
664,132,4,878092569,663,131
453,693,5,877561172,452,692
741,651,4,891018507,740,650
637,926,2,882904898,636,925
727,201,4,883710717,726,200
774,673,2,888556545,773,672
201,64,3,884111436,200,63
614,1,5,879464093,613,0
660,898,4,891197561,659,897
746,196,4,885075612,745,195
758,826,3,882054854,757,825
773,37,3,888540352,772,36
293,427,4,888906288,292,426
101,412,2,877136842,100,411
76,270,3,879117602,75,269
486,591,4,879874662,485,590
521,163,3,884478483,520,162
346,669,1,875265690,345,668
697,751,5,882622481,696,750
506,181,5,874874676,505,180
533,13,3,879192475,532,12
774,54,1,888556814,773,53
781,100,5,879634175,780,99
435,562,5,884133819,434,561
690,94,4,881177836,689,93
642,1509,2,885606270,641,1508
316,435,2,880854337,315,434
474,792,4,887926573,473,791
495,386,3,888636837,494,385
15,111,4,879455914,14,110
589,682,4,883352494,588,681
158,471,4,880132513,157,470
570,748,3,881262497,569,747
423,924,4,891395602,422,923
380,121,3,885479896,379,120
621,472,3,880738462,620,471
793,1067,4,875103875,792,1066
780,202,4,891363783,779,201
721,300,5,877135806,720,299
152,781,5,882476486,151,780
642,1503,2,885602446,641,1502
276,1208,3,882659656,275,1207
7,4,5,891351772,6,3
364,286,5,875931309,363,285
665,597,3,884290853,664,596
669,749,3,891517159,668,748
731,462,5,886186568,730,461
501,546,4,883348283,500,545
318,4,2,884497516,317,3
741,77,3,891455671,740,76
249,409,4,879640452,248,408
399,5,3,882345001,398,4
711,949,4,879994719,710,948
782,984,2,891498821,781,983
795,367,3,883252202,794,366
218,176,5,881288299,217,175
645,474,5,892053398,644,473
422,275,5,875130026,421,274
542,451,3,886532971,541,450
782,329,3,891498213,781,328
194,89,3,879521328,193,88
506,94,3,874876599,505,93
796,401,3,893219427,795,400
796,184,1,892761544,795,183
521,99,3,885253937,520,98
222,422,2,878183657,221,421
13,832,4,882399156,12,831
533,71,4,889450972,532,70
599,255,5,880951479,598,254
738,195,4,875349628,737,194
747,844,4,888640136,746,843
774,172,3,888557198,773,171
487,356,4,884024462,486,355
637,325,1,882899928,636,324
417,294,4,879646463,416,293
748,228,3,879454687,747,227
432,300,4,889415763,431,299
629,684,5,880117430,628,683
761,546,5,876190468,760,545
705,38,5,883428258,704,37
790,157,2,885156193,789,156
497,163,2,879363181,496,162
749,293,4,878846783,748,292
491,100,5,891186806,490,99
761,148,5,876189829,760,147
721,715,2,877147726,720,714
447,209,4,878856148,446,208
450,443,4,882377861,449,442
403,235,5,879786165,402,234
295,168,5,879517467,294,167
119,410,1,890627339,118,409
676,132,5,892686703,675,131
374,1217,2,880938100,373,1216
781,474,5,879633976,780,473
784,678,4,891387895,783,677
655,385,3,887429669,654,384
599,1014,4,880951885,598,1013
607,483,4,883879379,606,482
665,143,4,884293475,664,142
546,590,4,885141538,545,589
494,98,4,879541158,493,97
693,118,2,875483597,692,117
747,705,5,888639939,746,704
545,121,5,879899299,544,120
735,333,4,876697647,734,332
642,1014,5,886131547,641,1013
705,28,4,883427640,704,27
364,302,4,875931309,363,301
389,186,2,880087435,388,185
321,86,4,879440294,320,85
758,64,5,881974931,757,63
672,25,5,879789056,671,24
746,231,2,885075476,745,230
507,678,5,889966088,506,677
634,1284,3,875729794,633,1283
500,234,3,883875638,499,233
698,230,3,886367337,697,229
379,710,4,880961839,378,709
15,934,4,879456507,14,933
7,544,3,891353254,6,543
318,712,4,884496368,317,711
790,1063,5,885156478,789,1062
537,433,4,886031634,536,432
595,475,5,886921166,594,474
536,136,4,882359780,535,135
716,131,5,879796311,715,130
655,536,3,887650512,654,535
539,238,3,879788045,538,237
425,385,2,878738813,424,384
749,1047,3,878849740,748,1046
345,323,3,884916551,344,322
43,625,4,883956146,42,624
437,709,5,881000931,436,708
87,944,5,879876848,86,943
434,477,5,886724940,433,476
344,169,5,884814457,343,168
246,69,3,884921202,245,68
614,871,2,879465376,613,870
504,628,4,887831678,503,627
622,90,4,882671574,621,89
679,8,2,884486856,678,7
621,810,3,874964657,620,809
493,323,4,884129979,492,322
551,762,5,892784130,550,761
102,431,3,888801407,101,430
372,201,2,876869387,371,200
774,644,4,888556777,773,643
487,282,4,883442105,486,281
642,367,5,885605866,641,366
789,475,5,880332063,788,474
407,427,4,876338966,406,426
749,199,5,878847171,748,198
393,794,4,889730117,392,793
505,174,4,889333340,504,173
13,37,1,882397011,12,36
625,173,3,891953681,624,172
524,238,4,884634755,523,237
660,117,3,891197934,659,116
537,290,2,886030254,536,289
666,855,4,880568270,665,854
749,254,2,881602674,748,253
703,275,4,875242663,702,274
18,221,5,880129816,17,220
404,689,2,883790585,403,688
506,1089,1,889979761,505,1088
399,121,3,882341403,398,120
608,480,3,880405165,607,479
606,816,2,880927358,605,815
782,1538,3,891500109,781,1537
709,385,4,879848397,708,384
543,1524,4,874866319,542,1523
406,218,3,879792863,405,217
604,184,3,883668352,603,183
643,468,4,891449900,642,467
727,549,3,883712219,726,548
653,127,5,878853780,652,126
575,127,2,878148137,574,126
43,539,3,883953716,42,538
625,357,3,891262784,624,356
416,318,5,893213549,415,317
747,474,5,888639526,746,473
766,521,4,891309261,765,520
696,305,4,886403578,695,304
777,100,1,875979380,776,99
325,182,3,891478835,324,181
747,152,3,888640222,746,151
655,81,3,887427371,654,80
560,277,3,879976731,559,276
296,256,5,884196741,295,255
551,1139,4,892785263,550,1138
129,304,3,883244707,128,303
476,67,4,883365218,475,66
373,389,3,877099352,372,388
684,1283,3,875811708,683,1282
563,862,1,880507672,562,861
474,356,5,887928793,473,355
653,756,1,878854996,652,755
6,489,5,883601011,5,488
742,321,3,881005611,741,320
698,513,2,886366558,697,512
495,158,3,888637477,494,157
551,1443,5,892784942,550,1442
533,514,3,879190670,532,513
406,478,4,879445378,405,477
696,344,5,886403672,695,343
307,228,5,879538921,306,227
312,23,4,891698613,311,22
373,50,5,877098678,372,49
758,607,5,881976032,757,606
735,276,4,876698796,734,275
167,99,4,892738385,166,98
734,751,4,891021937,733,750
592,522,5,882955662,591,521
764,71,5,876429672,763,70
660,186,3,891199781,659,185
766,202,3,891310281,765,201
181,1350,1,878962120,180,1349
85,531,4,879454112,84,530
303,569,3,879484159,302,568
60,445,5,883326273,59,444
747,939,3,888639362,746,938
87,410,4,879876565,86,409
643,209,5,891446652,642,208
548,283,3,891415572,547,282
586,841,3,884063854,585,840
450,832,2,882468307,449,831
655,306,3,887424883,654,305
308,122,4,887742165,307,121
559,257,3,891035466,558,256
456,1222,2,881375019,455,1221
716,1203,2,879795239,715,1202
724,680,1,883758119,723,679
474,23,4,887925620,473,22
542,186,4,886532909,541,185
54,346,4,890608303,53,345
25,604,4,885852008,24,603
650,495,3,891372316,649,494
423,245,4,891394952,422,244
693,1311,1,875482939,692,1310
796,418,4,893218933,795,417
592,234,5,882955863,591,233
654,473,2,887863933,653,472
751,88,4,889298660,750,87
374,742,5,880393331,373,741
506,161,4,885135881,505,160
200,596,4,876042584,199,595
707,293,4,880059810,706,292
361,705,5,879441416,360,704
301,420,3,882077285,300,419
537,466,4,886031149,536,465
495,181,5,888632180,494,180
557,300,4,881095916,556,299
654,660,5,887864532,653,659
650,496,4,891369707,649,495
664,149,3,876525315,663,148
741,1074,2,891457395,740,1073
425,538,2,890346866,424,537
508,511,4,883767246,507,510
540,111,4,882157148,539,110
557,198,5,881179513,556,197
608,44,4,880406469,607,43
451,359,2,879012721,450,358
655,1069,1,887473535,654,1068
758,684,4,881977872,757,683
774,1028,2,888558829,773,1027
206,1432,1,888180082,205,1431
562,181,3,879195125,561,180
363,282,2,891495596,362,281
535,196,4,879617894,534,195
407,215,3,875045658,406,214
554,819,3,876231688,553,818
470,13,4,879178518,469,12
23,713,4,874784337,22,712
429,191,5,882385065,428,190
192,125,3,881367849,191,124
642,451,5,885605794,641,450
342,212,5,875319992,341,211
425,121,4,878738813,424,120
758,24,4,881979891,757,23
391,174,5,877399301,390,173
606,48,4,880924483,605,47
417,260,3,879649779,416,259
742,117,2,881335528,741,116
714,472,2,892777730,713,471
379,636,3,880525502,378,635
42,284,3,881105581,41,283
655,708,3,887427307,654,707
704,654,5,891397667,703,653
171,310,4,891034835,170,309
330,385,5,876546378,329,384
721,881,3,877137359,720,880
181,981,1,878962279,180,980
535,482,4,879619107,534,481
703,258,4,875242076,702,257
20,274,4,879668248,19,273
178,333,3,884836479,177,332
686,651,5,879545413,685,650
798,94,3,875914939,797,93
417,413,3,879646327,416,412
683,303,3,893283104,682,302
216,735,5,880244758,215,734
479,1444,1,879462121,478,1443
442,219,3,883390009,441,218
405,675,1,885548275,404,674
476,26,4,883364475,475,25
592,925,3,882608915,591,924
798,1,4,875295695,797,0
172,463,4,875537502,171,462
518,280,4,876824218,517,279
645,28,4,892053310,644,27
733,279,2,879535968,732,278
222,742,5,877563597,221,741
749,578,3,878850429,748,577
609,1012,1,886896237,608,1011
367,800,4,876690049,366,799
643,200,3,891448265,642,199
525,1047,2,881086274,524,1046
796,229,3,893048471,795,228
398,186,4,875733496,397,185
660,208,4,891199201,659,207
405,921,1,885549634,404,920
535,9,5,879617779,534,8
